party,state,amount.oil.113,amount.coal.113,amount.mining.113,amount.gas.113,amount.env.113,amount.alt_en.113,member.x,alias.x,name,amount.oil.114,amount.coal.114,amount.mining.114,amount.gas.114,amount.env.114,amount.alt_en.114,member.y,alias.y,amount.oil.115,amount.coal.115,amount.mining.115,amount.gas.115,amount.env.115,amount.alt_en.115,member.x.x,alias.x.x,amount.oil.116,amount.coal.116,amount.mining.116,amount.gas.116,amount.env.116,amount.alt_en.116,member.y.y,alias.y.y,first_name,last_name,member_id,amount.oil.117,amount.coal.117,amount.mining.117,amount.gas.117,amount.env.117,amount.alt_en.117,member,alias,rest_of_name
D,CA,NA,NA,NA,NA,NA,NA,NA,NA,nicole parra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nicole,Parra,NA,250,0,0,0,0,0,NA,NA,NA
R,GA,NA,NA,NA,NA,NA,NA,NA,NA,joe profit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Joe,Profit,NA,250,0,0,0,0,300,NA,NA,NA
D,NE,NA,NA,NA,NA,NA,NA,NA,NA,kate bolz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kate,Bolz,NA,240,0,0,0,7625,845,NA,NA,NA
D,TX,NA,NA,NA,NA,NA,NA,NA,NA,gus trujillo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gus,Trujillo,NA,228,0,0,20,25,0,NA,NA,NA
D,TX,NA,NA,NA,NA,NA,NA,NA,NA,carol iannuzzi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carol,Iannuzzi,NA,221,0,0,0,0,0,NA,NA,NA
D,WI,NA,NA,NA,NA,NA,NA,NA,NA,tricia zunker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tricia,Zunker,NA,215,0,0,0,5675,220,NA,NA,NA
I,CA,NA,NA,NA,NA,NA,NA,NA,NA,agatha bacelar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agatha,Bacelar,NA,200,0,0,0,91,10,NA,NA,NA
I,CA,NA,NA,NA,NA,NA,NA,NA,NA,jennifer barbosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jennifer,Barbosa,NA,200,0,0,0,0,0,NA,NA,NA
R,MA,NA,NA,NA,NA,NA,NA,NA,NA,rayla campbell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rayla,Campbell,NA,200,0,0,0,0,150,NA,NA,NA
D,TX,NA,NA,NA,NA,NA,NA,NA,NA,shenita shae cleveland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shenita 'Shae',Cleveland,NA,200,0,0,100,0,0,NA,NA,NA
D,TX,NA,NA,NA,NA,NA,NA,NA,NA,russell foster,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Russell,Foster,NA,200,0,50,0,252,0,NA,NA,NA
R,AZ,NA,NA,NA,NA,NA,NA,NA,NA,brandon martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brandon,Martin,NA,200,0,0,0,0,4450,NA,NA,NA
D,IL,NA,NA,NA,NA,NA,NA,NA,NA,kristine schanbacher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kristine,Schanbacher,NA,200,0,0,0,0,0,NA,NA,NA
D,AZ,NA,NA,NA,NA,NA,NA,NA,NA,eva putzova,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eva,Putzova,NA,192,0,55,0,448,113,NA,NA,NA
D,CA,NA,NA,NA,NA,NA,NA,NA,NA,janessa goldbeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Janessa,Goldbeck,NA,180,0,0,30,600,260,NA,NA,NA
D,NY,NA,NA,NA,NA,NA,NA,NA,NA,lauren ashcraft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lauren,Ashcraft,NA,175,0,0,0,41,40,NA,NA,NA
D,WY,NA,NA,NA,NA,NA,NA,NA,NA,bull lynnette grey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bull Lynnette,Grey,NA,175,20,120,0,560,0,NA,NA,NA
R,VA,NA,NA,NA,NA,NA,NA,NA,NA,rob jones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rob,Jones,NA,171,0,0,10,0,675,NA,NA,NA
R,ME,NA,NA,NA,NA,NA,NA,NA,NA,adrienne bennett,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Adrienne,Bennett,NA,168,0,0,0,0,200,NA,NA,NA
D,NY,NA,NA,NA,NA,NA,NA,NA,NA,andom ghebreghiorgis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Andom,Ghebreghiorgis,NA,165,0,5,50,265,47,NA,NA,NA
D,MA,NA,NA,NA,NA,NA,NA,NA,NA,jesse mermell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jesse,Mermell,NA,165,0,0,0,2547,4925,NA,NA,NA
D,AZ,NA,NA,NA,NA,NA,NA,NA,NA,michael muscato,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michael,Muscato,NA,160,0,0,0,0,6720,NA,NA,NA
D,VA,NA,NA,NA,NA,NA,NA,NA,NA,claire russo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Claire,Russo,NA,153,0,0,25,5807,50,NA,NA,NA
D,FL,NA,NA,NA,NA,NA,NA,NA,NA,cindy banyai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cindy,Banyai,NA,150,0,0,0,20,27,NA,NA,NA
D,MI,NA,NA,NA,NA,NA,NA,NA,NA,nick colvin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nick,Colvin,NA,150,0,0,0,25,100,NA,NA,NA
D,WA,NA,NA,NA,NA,NA,NA,NA,NA,phil gardner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phil,Gardner,NA,150,0,0,0,735,45,NA,NA,NA
R,NJ,NA,NA,NA,NA,NA,NA,NA,NA,claire gustafson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Claire,Gustafson,NA,150,2800,2800,0,0,0,NA,NA,NA
R,NY,NA,NA,NA,NA,NA,NA,NA,NA,nick lalota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nick,LaLota,NA,150,0,0,0,0,0,NA,NA,NA
D,OH,NA,NA,NA,NA,NA,NA,NA,NA,morgan harper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morgan,Harper,NA,138,0,0,0,2231,271,NA,NA,NA
D,FL,NA,NA,NA,NA,NA,NA,NA,NA,donna deegan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donna,Deegan,NA,130,0,0,0,155,290,NA,NA,NA
D,PA,NA,NA,NA,NA,NA,NA,NA,NA,kristy gnibus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kristy,Gnibus,NA,130,0,0,0,110,1370,NA,NA,NA
D,NY,NA,NA,NA,NA,NA,NA,NA,NA,mondaire jones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mondaire,Jones,NA,128,4,121,27,2767,1320,NA,NA,NA
D,AR,NA,NA,NA,NA,NA,NA,NA,NA,celeste williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Celeste,Williams,NA,120,0,0,0,87,65,NA,NA,NA
R,FL,NA,NA,NA,NA,NA,NA,NA,NA,casey askar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Casey,Askar,NA,115,0,0,0,0,0,NA,NA,NA
R,MI,NA,NA,NA,NA,NA,NA,NA,NA,nikki snyder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nikki,Snyder,NA,115,0,0,0,0,0,NA,NA,NA
D,IL,NA,NA,NA,NA,NA,NA,NA,NA,rachel ventura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rachel,Ventura,NA,104,0,0,54,20,22,NA,NA,NA
D,TX,NA,NA,NA,NA,NA,NA,NA,NA,la fuente ricardo de,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,La Fuente Ricardo,De,NA,101,0,0,0,0,0,NA,NA,NA
D,GA,NA,NA,NA,NA,NA,NA,NA,NA,robert franklin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robert,Franklin,NA,101,0,0,0,0,0,NA,NA,NA
D,WY,NA,NA,NA,NA,NA,NA,NA,NA,carl beach,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carl,Beach,NA,100,0,0,0,0,500,NA,NA,NA
R,NY,NA,NA,NA,NA,NA,NA,NA,NA,cathy bernstein,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cathy,Bernstein,NA,100,0,0,0,0,0,NA,NA,NA
D,CA,NA,NA,NA,NA,NA,NA,NA,NA,jose caballero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jose,Caballero,NA,100,0,0,0,4,50,NA,NA,NA
D,TX,NA,NA,NA,NA,NA,NA,NA,NA,jaime escuder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jaime,Escuder,NA,100,0,0,0,0,0,NA,NA,NA
D,NY,NA,NA,NA,NA,NA,NA,NA,NA,allison fine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Allison,Fine,NA,100,0,0,0,750,0,NA,NA,NA
D,MA,NA,NA,NA,NA,NA,NA,NA,NA,robbie goldstein,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robbie,Goldstein,NA,100,0,0,0,800,545,NA,NA,NA
D,PA,NA,NA,NA,NA,NA,NA,NA,NA,lee griffin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lee,Griffin,NA,100,0,0,0,0,0,NA,NA,NA
R,MI,NA,NA,NA,NA,NA,NA,NA,NA,gavriel grossbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gavriel,Grossbard,NA,100,0,0,0,0,0,NA,NA,NA
D,KS,NA,NA,NA,NA,NA,NA,NA,NA,abbie hodgson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Abbie,Hodgson,NA,100,0,0,0,0,50,NA,NA,NA
R,TX,NA,NA,NA,NA,NA,NA,NA,NA,anita kegley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anita,Kegley,NA,100,0,0,0,0,0,NA,NA,NA
D,NY,NA,NA,NA,NA,NA,NA,NA,NA,holly lynch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Holly,Lynch,NA,100,0,0,0,0,5,NA,NA,NA
D,IN,NA,NA,NA,NA,NA,NA,NA,NA,thomasina marsili,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thomasina,Marsili,NA,100,0,0,0,0,0,NA,NA,NA
D,GA,NA,NA,NA,NA,NA,NA,NA,NA,barrington ii martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barrington II,Martin,NA,100,0,0,0,0,0,NA,NA,NA
I,FL,NA,NA,NA,NA,NA,NA,NA,NA,christine olivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Christine,Olivo,NA,100,0,0,0,0,0,NA,NA,NA
D,NY,NA,NA,NA,NA,NA,NA,NA,NA,iro omere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Iro,Omere,NA,100,0,0,0,0,0,NA,NA,NA
D,CA,NA,NA,NA,NA,NA,NA,NA,NA,aarika rhodes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aarika,Rhodes,NA,100,0,0,0,0,25,NA,NA,NA
D,MO,NA,NA,NA,NA,NA,NA,NA,NA,gena ross,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gena,Ross,NA,100,0,0,0,0,0,NA,NA,NA
D,MA,NA,NA,NA,NA,NA,NA,NA,NA,ben sigel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ben,Sigel,NA,100,0,0,0,0,36,NA,NA,NA
D,KY,NA,NA,NA,NA,NA,NA,NA,NA,alexandra owensby,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alexandra,Owensby,NA,95,0,0,10,100,100,NA,NA,NA
D,MA,NA,NA,NA,NA,NA,NA,NA,NA,mohammad dar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mohammad,Dar,NA,90,0,0,0,0,400,NA,NA,NA
D,WA,NA,NA,NA,NA,NA,NA,NA,NA,chris armitage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris,Armitage,NA,85,0,50,35,5,360,NA,NA,NA
R,SD,NA,NA,NA,NA,NA,NA,NA,NA,liz marty may,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liz Marty,May,NA,80,0,10,0,0,50,NA,NA,NA
R,CA,NA,NA,NA,NA,NA,NA,NA,NA,buzz patterson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buzz,Patterson,NA,75,0,0,0,0,0,NA,NA,NA
R,TX,NA,NA,NA,NA,NA,NA,NA,NA,sandra whitten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sandra,Whitten,NA,75,0,0,0,0,0,NA,NA,NA
D,WV,NA,NA,NA,NA,NA,NA,NA,NA,catherine kunkel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Catherine,Kunkel,NA,73,30,3030,0,18446,1745,NA,NA,NA
D,NY,NA,NA,NA,NA,NA,NA,NA,NA,lindsey boylan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lindsey,Boylan,NA,65,0,0,0,611,190,NA,NA,NA
D,SC,NA,NA,NA,NA,NA,NA,NA,NA,moe brown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moe,Brown,NA,61,0,0,0,255,0,NA,NA,NA
D,GA,NA,NA,NA,NA,NA,NA,NA,NA,devin pandy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Devin,Pandy,NA,61,0,0,0,20,0,NA,NA,NA
R,NV,NA,NA,NA,NA,NA,NA,NA,NA,leo dunson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leo,Dunson,NA,60,0,0,0,0,0,NA,NA,NA
D,FL,NA,NA,NA,NA,NA,NA,NA,NA,james kennedy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,James,Kennedy,NA,60,0,0,0,0,0,NA,NA,NA
R,OK,NA,NA,NA,NA,NA,NA,NA,NA,trevor sipes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trevor,Sipes,NA,60,0,0,0,0,0,NA,NA,NA
D,WA,NA,NA,NA,NA,NA,NA,NA,NA,marilyn strickland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marilyn,Strickland,NA,60,0,0,0,5835,0,NA,NA,NA
R,TX,NA,NA,NA,NA,NA,NA,NA,NA,sam jr williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sam Jr,Williams,NA,60,0,0,0,0,0,NA,NA,NA
D,ID,NA,NA,NA,NA,NA,NA,NA,NA,rudy soto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rudy,Soto,NA,57,0,20,0,1250,12,NA,NA,NA
D,FL,NA,NA,NA,NA,NA,NA,NA,NA,adam christensen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Adam,Christensen,NA,55,0,0,28,273,803,NA,NA,NA
D,KY,NA,NA,NA,NA,NA,NA,NA,NA,shannon fabert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shannon,Fabert,NA,55,0,0,0,0,0,NA,NA,NA
R,UT,NA,NA,NA,NA,NA,NA,NA,NA,kathleen anderson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kathleen,Anderson,NA,50,0,0,0,0,0,NA,NA,NA
D,NY,NA,NA,NA,NA,NA,NA,NA,NA,adem bunkeddeko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Adem,Bunkeddeko,NA,50,0,0,0,0,25,NA,NA,NA
D,NY,NA,NA,NA,NA,NA,NA,NA,NA,david carlucci,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,David,Carlucci,NA,50,0,0,0,0,25,NA,NA,NA
D,TX,NA,NA,NA,NA,NA,NA,NA,NA,jerry ford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jerry,Ford,NA,50,0,0,0,0,0,NA,NA,NA
D,AL,NA,NA,NA,NA,NA,NA,NA,NA,kiani a gardner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kiani A,Gardner,NA,50,0,0,0,0,0,NA,NA,NA
D,IN,NA,NA,NA,NA,NA,NA,NA,NA,pat hackett,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pat,Hackett,NA,50,0,0,0,500,1525,NA,NA,NA
D,IN,NA,NA,NA,NA,NA,NA,NA,NA,james harper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,James,Harper,NA,50,0,0,0,2903,0,NA,NA,NA
R,NV,NA,NA,NA,NA,NA,NA,NA,NA,tiger helgelien,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tiger,Helgelien,NA,50,0,0,0,0,0,NA,NA,NA
D,TX,NA,NA,NA,NA,NA,NA,NA,NA,laura jones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Laura,Jones,NA,50,0,0,0,0,0,NA,NA,NA
R,FL,NA,NA,NA,NA,NA,NA,NA,NA,jessi melton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jessi,Melton,NA,50,1000,1000,0,0,2800,NA,NA,NA
R,DE,NA,NA,NA,NA,NA,NA,NA,NA,lee murphy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lee,Murphy,NA,50,0,0,0,0,60,NA,NA,NA
D,TX,NA,NA,NA,NA,NA,NA,NA,NA,stevens orozco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stevens,Orozco,NA,50,0,0,0,10,30,NA,NA,NA
R,NY,NA,NA,NA,NA,NA,NA,NA,NA,beth parlato,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beth,Parlato,NA,50,0,0,0,0,0,NA,NA,NA
R,PA,NA,NA,NA,NA,NA,NA,NA,NA,dasha pruett,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dasha,Pruett,NA,50,0,0,0,0,0,NA,NA,NA
D,MT,NA,NA,NA,NA,NA,NA,NA,NA,matt rains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matt,Rains,NA,50,0,0,0,0,0,NA,NA,NA
D,PA,NA,NA,NA,NA,NA,NA,NA,NA,daniel jr smith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daniel Jr,Smith,NA,50,0,0,0,0,0,NA,NA,NA
R,IN,NA,NA,NA,NA,NA,NA,NA,NA,susan marie smith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Susan Marie,Smith,NA,50,0,0,50,0,0,NA,NA,NA
Key,NA,NA,NA,NA,NA,NA,NA,NA,NA,na na,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,0,0,35,0,NA,NA,NA
D,CA,NA,NA,NA,NA,NA,NA,NA,NA,aisha wahab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aisha,Wahab,NA,50,0,0,0,125,10,NA,NA,NA
R,TX,NA,NA,NA,NA,NA,NA,NA,NA,monique worthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monique,Worthy,NA,50,0,0,0,0,0,NA,NA,NA
D,TX,NA,NA,NA,NA,NA,NA,NA,NA,tammy young,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tammy,Young,NA,50,0,0,0,200,0,NA,NA,NA
D,NJ,NA,NA,NA,NA,NA,NA,NA,NA,russell cirincione,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Russell,Cirincione,NA,46,0,0,45,275,122,NA,NA,NA
